D_CLIENTE,ESTADO,D_EMPRESA_TRANSPORTISTA,TIPOTRANSPORTE,PESO_NETO,CAP_MAXIMA,CIUDAD,PLANTAORIGEN_Pesqueria,TIPO_SERVICIO_LO,TIPO_PERMISO_Despacho,TIPO_PERMISO_Cliente ENVIA,TIPO_PERMISO_Traslado Externo,TIPO_PERMISO_Traslado Externo sin Pesada
267,14,TRANSPORTE59,5,34300,54.0,63,1,1,0,1,0,0
157,14,TRANSPORTE66,6,29320,54.0,49,1,1,0,0,1,0
137,14,TRANSPORTE45,5,29640,54.0,61,1,1,0,0,1,0
157,14,TRANSPORTE81,3,24290,46.5,49,1,1,0,0,1,0
28,14,TRANSPORTE70,3,30780,46.5,61,1,1,0,0,1,0
266,14,TRANSPORTE53,6,23580,54.0,3,1,1,0,1,0,0
28,14,TRANSPORTE68,5,34770,54.0,61,1,1,0,0,1,0
236,18,TRANSPORTE75,5,36350,54.0,60,1,0,0,0,1,0
268,14,TRANSPORTE43,5,25210,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE61,6,23450,54.0,3,1,1,0,1,0,0
96,14,TRANSPORTE70,4,30680,48.0,3,1,1,0,1,0,0
96,14,TRANSPORTE70,5,30410,54.0,3,1,1,0,1,0,0
96,14,TRANSPORTE70,5,30250,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE70,4,23560,48.0,3,1,1,0,1,0,0
266,14,TRANSPORTE53,6,23440,54.0,3,1,1,0,1,0,0
161,14,TRANSPORTE68,5,38710,54.0,55,1,1,0,1,0,0
18,5,TRANSPORTE52,6,37710,54.0,7,1,0,0,1,0,0
266,14,TRANSPORTE53,6,23210,54.0,3,1,1,0,1,0,0
227,14,TRANSPORTE52,6,21250,54.0,42,1,1,0,0,1,0
268,14,TRANSPORTE68,7,25400,54.0,3,1,1,0,1,0,0
204,14,TRANSPORTE54,5,33570,54.0,3,1,1,0,0,1,0
56,5,TRANSPORTE82,5,26650,54.0,41,1,0,0,0,1,0
227,14,TRANSPORTE52,6,22380,54.0,42,1,1,0,0,1,0
268,14,TRANSPORTE38,7,25770,54.0,3,1,1,0,1,0,0
227,14,TRANSPORTE54,6,20380,54.0,42,1,1,0,0,1,0
28,14,TRANSPORTE57,8,36390,54.0,61,1,1,0,0,1,0
266,14,TRANSPORTE38,5,23380,54.0,3,1,1,0,1,0,0
137,14,TRANSPORTE52,11,30920,54.0,61,1,1,0,0,1,0
157,14,TRANSPORTE75,5,20220,54.0,49,1,1,0,0,1,0
266,14,TRANSPORTE59,5,23310,54.0,3,1,1,0,1,0,0
227,14,TRANSPORTE52,6,22990,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE66,6,33490,54.0,42,1,1,0,0,1,0
266,14,TRANSPORTE70,4,23370,48.0,3,1,1,0,1,0,0
236,18,TRANSPORTE8,5,37130,54.0,60,1,0,0,0,1,0
227,14,TRANSPORTE66,6,33620,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE66,6,26200,54.0,49,1,1,0,0,1,0
266,14,TRANSPORTE7,6,23260,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE7,6,23340,54.0,3,1,1,0,1,0,0
268,14,TRANSPORTE81,3,23030,46.5,3,1,1,0,1,0,0
204,14,TRANSPORTE54,5,31120,54.0,3,1,1,0,0,1,0
56,5,TRANSPORTE82,5,27830,54.0,41,1,0,0,0,1,0
64,14,TRANSPORTE68,5,19410,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE63,6,23560,54.0,3,1,1,0,1,0,0
161,14,TRANSPORTE53,6,39190,54.0,55,1,1,0,1,0,0
145,14,TRANSPORTE52,6,35910,54.0,61,1,1,0,0,1,0
204,14,TRANSPORTE54,5,28290,54.0,3,1,1,0,0,1,0
161,14,TRANSPORTE53,6,29930,54.0,55,1,1,0,1,0,0
204,14,TRANSPORTE19,5,34180,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE38,5,33430,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE38,5,37970,54.0,3,1,1,0,0,1,0
109,14,TRANSPORTE38,5,37390,54.0,13,1,1,0,1,0,0
267,14,TRANSPORTE38,5,37550,54.0,63,1,1,0,1,0,0
204,14,TRANSPORTE38,5,31580,54.0,3,1,1,0,0,1,0
266,14,TRANSPORTE53,6,22890,54.0,3,1,1,0,1,0,0
200,14,TRANSPORTE22,5,30620,54.0,13,1,1,0,0,1,0
150,14,TRANSPORTE53,6,27350,54.0,49,1,1,0,1,0,0
150,14,TRANSPORTE53,6,27350,54.0,49,1,1,0,1,0,0
28,14,TRANSPORTE57,7,40580,54.0,61,1,1,0,0,1,0
145,14,TRANSPORTE52,6,23600,54.0,61,1,1,0,0,1,0
200,14,TRANSPORTE22,5,39590,54.0,13,1,1,0,0,1,0
150,14,TRANSPORTE63,6,27070,54.0,49,1,1,0,1,0,0
109,14,TRANSPORTE38,5,38300,54.0,13,1,1,0,1,0,0
150,14,TRANSPORTE63,6,27060,54.0,49,1,1,0,1,0,0
204,14,TRANSPORTE38,7,31040,54.0,3,1,1,0,0,1,0
266,14,TRANSPORTE53,6,22820,54.0,3,1,1,0,1,0,0
204,14,TRANSPORTE54,5,30690,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE19,5,35980,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE57,6,22350,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE57,6,26350,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE57,6,36940,54.0,42,1,1,0,0,1,0
84,14,TRANSPORTE59,7,37020,54.0,23,1,1,0,1,0,0
236,18,TRANSPORTE75,5,29350,54.0,60,1,0,0,0,1,0
109,14,TRANSPORTE49,5,38870,54.0,13,1,1,0,1,0,0
201,14,TRANSPORTE19,5,31010,54.0,18,1,1,0,0,1,0
84,14,TRANSPORTE53,6,19300,54.0,23,1,1,0,1,0,0
99,1,TRANSPORTE8,5,29340,54.0,39,1,0,0,1,0,0
266,14,TRANSPORTE53,6,22830,54.0,3,1,1,0,1,0,0
84,14,TRANSPORTE63,6,19730,54.0,23,1,1,0,1,0,0
200,14,TRANSPORTE70,7,39630,54.0,13,1,1,0,0,1,0
109,14,TRANSPORTE53,6,36220,54.0,13,1,1,0,1,0,0
201,14,TRANSPORTE38,5,33990,54.0,18,1,1,0,0,1,0
200,14,TRANSPORTE38,5,32730,54.0,13,1,1,0,0,1,0
266,14,TRANSPORTE53,6,23650,54.0,3,1,1,0,1,0,0
236,18,TRANSPORTE63,5,34070,54.0,60,1,0,0,0,1,0
84,14,TRANSPORTE53,6,26220,54.0,23,1,1,0,1,0,0
28,14,TRANSPORTE66,5,29640,54.0,61,1,1,0,0,1,0
28,14,TRANSPORTE52,11,40190,54.0,61,1,1,0,0,1,0
266,14,TRANSPORTE53,6,24680,54.0,3,1,1,0,1,0,0
204,14,TRANSPORTE38,5,37650,54.0,3,1,1,0,0,1,0
201,14,TRANSPORTE38,5,35580,54.0,18,1,1,0,0,1,0
28,14,TRANSPORTE54,5,29010,54.0,61,1,1,0,0,1,0
266,14,TRANSPORTE53,6,22560,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE53,6,23710,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE63,6,22420,54.0,3,1,1,0,1,0,0
144,14,TRANSPORTE63,6,36090,54.0,3,1,1,0,0,1,0
144,14,TRANSPORTE53,6,33360,54.0,3,1,1,0,0,1,0
28,14,TRANSPORTE38,7,37750,54.0,61,1,1,0,0,1,0
28,14,TRANSPORTE52,11,34350,51.0,61,1,1,0,0,1,0
266,14,TRANSPORTE53,6,23590,54.0,3,1,1,0,1,0,0
215,14,TRANSPORTE53,6,22250,54.0,23,1,1,0,1,0,0
236,18,TRANSPORTE63,9,33970,54.0,60,1,0,0,0,1,0
266,14,TRANSPORTE53,6,22850,54.0,3,1,1,0,1,0,0
28,14,TRANSPORTE54,5,34360,54.0,61,1,1,0,0,1,0
103,14,TRANSPORTE59,7,26160,54.0,3,1,1,0,1,0,0
268,14,TRANSPORTE53,6,37050,54.0,3,1,1,0,1,0,0
137,14,TRANSPORTE66,6,21570,54.0,61,1,1,0,0,1,0
137,14,TRANSPORTE66,6,33530,54.0,61,1,1,0,0,1,0
137,14,TRANSPORTE54,5,36410,54.0,61,1,1,0,0,1,0
236,18,TRANSPORTE63,5,35530,54.0,60,1,0,0,0,1,0
61,14,TRANSPORTE59,5,29650,54.0,3,1,1,0,1,0,0
78,14,TRANSPORTE63,6,36060,54.0,3,1,1,0,1,0,0
109,14,TRANSPORTE53,6,39820,54.0,13,1,1,0,1,0,0
144,14,TRANSPORTE63,6,33200,54.0,3,1,1,0,0,1,0
196,14,TRANSPORTE38,5,36710,54.0,3,1,1,0,1,0,0
227,14,TRANSPORTE61,6,23210,54.0,42,1,1,0,0,1,0
144,14,TRANSPORTE61,6,33340,54.0,3,1,1,0,0,1,0
6,14,TRANSPORTE45,5,38010,54.0,61,1,1,0,1,0,0
78,14,TRANSPORTE53,6,31260,54.0,3,1,1,0,1,0,0
61,14,TRANSPORTE38,5,33490,54.0,3,1,1,0,1,0,0
78,14,TRANSPORTE53,6,24690,54.0,3,1,1,0,1,0,0
6,14,TRANSPORTE38,5,31720,54.0,61,1,1,0,1,0,0
6,14,TRANSPORTE38,5,33220,54.0,61,1,1,0,1,0,0
78,14,TRANSPORTE53,6,31980,54.0,3,1,1,0,1,0,0
144,14,TRANSPORTE53,6,33480,54.0,3,1,1,0,0,1,0
266,14,TRANSPORTE53,6,22660,54.0,3,1,1,0,1,0,0
78,14,TRANSPORTE53,6,22840,54.0,3,1,1,0,1,0,0
144,14,TRANSPORTE68,5,33190,54.0,3,1,1,0,0,1,0
162,14,TRANSPORTE38,5,40070,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE53,6,23590,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE53,6,31580,54.0,3,1,1,0,1,0,0
28,14,TRANSPORTE38,5,34630,54.0,61,1,1,0,0,1,0
266,14,TRANSPORTE63,6,22090,54.0,3,1,1,0,1,0,0
78,14,TRANSPORTE63,6,33570,54.0,3,1,1,0,1,0,0
78,14,TRANSPORTE63,6,33270,54.0,3,1,1,0,1,0,0
152,14,TRANSPORTE54,5,26650,54.0,3,1,1,0,0,1,0
106,14,TRANSPORTE19,5,34140,54.0,23,1,1,0,1,0,0
268,14,TRANSPORTE38,7,34640,54.0,3,1,1,0,1,0,0
6,14,TRANSPORTE19,5,34240,54.0,61,1,1,0,1,0,0
144,14,TRANSPORTE53,6,33280,54.0,3,1,1,0,0,1,0
145,14,TRANSPORTE66,6,19240,54.0,61,1,1,0,0,1,0
236,18,TRANSPORTE63,9,35600,54.0,60,1,0,0,0,1,0
163,14,TRANSPORTE61,6,24580,54.0,3,1,1,0,0,1,0
151,14,TRANSPORTE54,5,28150,54.0,3,1,1,0,0,1,0
162,14,TRANSPORTE38,5,35120,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE53,6,31390,54.0,3,1,1,0,1,0,0
151,14,TRANSPORTE54,5,18310,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE66,6,23410,54.0,42,1,1,0,0,1,0
266,14,TRANSPORTE53,6,31100,54.0,3,1,1,0,1,0,0
236,18,TRANSPORTE84,5,35220,54.0,60,1,0,0,0,1,0
28,14,TRANSPORTE52,11,25310,51.0,61,1,1,0,0,1,0
137,14,TRANSPORTE54,6,21320,54.0,61,1,1,0,0,1,0
164,14,TRANSPORTE63,6,24110,54.0,23,1,1,0,0,1,0
99,1,TRANSPORTE31,9,28690,54.0,39,1,0,0,1,0,0
266,14,TRANSPORTE63,6,32040,54.0,3,1,1,0,1,0,0
84,14,TRANSPORTE63,6,20010,54.0,23,1,1,0,1,0,0
227,14,TRANSPORTE52,6,22550,54.0,42,1,1,0,0,1,0
96,14,TRANSPORTE45,5,30110,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE63,6,26720,54.0,3,1,1,0,1,0,0
96,14,TRANSPORTE68,5,30020,54.0,3,1,1,0,1,0,0
145,14,TRANSPORTE66,11,32990,54.0,61,1,1,0,0,1,0
78,14,TRANSPORTE68,5,39420,54.0,3,1,1,0,1,0,0
145,14,TRANSPORTE57,5,30840,54.0,61,1,1,0,0,1,0
69,14,TRANSPORTE53,6,20510,54.0,3,1,1,0,1,0,0
145,14,TRANSPORTE54,6,23370,54.0,61,1,1,0,0,1,0
145,14,TRANSPORTE57,6,35250,54.0,61,1,1,0,0,1,0
145,14,TRANSPORTE57,6,22910,54.0,61,1,1,0,0,1,0
161,14,TRANSPORTE63,6,29860,54.0,55,1,1,0,1,0,0
145,14,TRANSPORTE52,6,37640,54.0,61,1,1,0,0,1,0
78,14,TRANSPORTE53,6,21940,54.0,3,1,1,0,1,0,0
78,14,TRANSPORTE53,6,33930,54.0,3,1,1,0,1,0,0
145,14,TRANSPORTE66,6,26190,54.0,61,1,1,0,0,1,0
166,5,TRANSPORTE13,5,35440,54.0,52,1,0,0,0,1,0
266,14,TRANSPORTE63,6,23480,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE63,6,24080,54.0,3,1,1,0,1,0,0
111,14,TRANSPORTE53,6,23200,54.0,23,1,1,0,0,1,0
151,14,TRANSPORTE38,5,36460,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE19,5,36570,54.0,3,1,1,0,0,1,0
111,14,TRANSPORTE53,6,23040,54.0,23,1,1,0,0,1,0
111,14,TRANSPORTE53,6,23250,54.0,23,1,1,0,0,1,0
109,14,TRANSPORTE59,7,31240,54.0,13,1,1,0,1,0,0
111,14,TRANSPORTE53,6,23010,54.0,23,1,1,0,0,1,0
111,14,TRANSPORTE53,6,22820,54.0,23,1,1,0,0,1,0
236,18,TRANSPORTE84,5,36620,54.0,60,1,0,0,0,1,0
167,18,TRANSPORTE84,5,33630,54.0,60,1,0,0,1,0,0
111,14,TRANSPORTE53,6,29180,54.0,23,1,1,0,0,1,0
266,14,TRANSPORTE53,6,26880,54.0,3,1,1,0,1,0,0
99,1,TRANSPORTE8,5,29400,54.0,39,1,0,0,1,0,0
84,14,TRANSPORTE53,6,18350,54.0,23,1,1,0,1,0,0
266,14,TRANSPORTE63,6,35830,54.0,23,1,1,0,1,0,0
99,1,TRANSPORTE53,5,29560,54.0,39,1,0,0,1,0,0
103,14,TRANSPORTE53,6,23880,54.0,3,1,1,0,1,0,0
260,14,TRANSPORTE68,5,12930,54.0,61,1,1,0,1,0,0
227,14,TRANSPORTE66,6,22050,54.0,42,1,1,0,0,1,0
6,14,TRANSPORTE38,5,39530,54.0,61,1,1,0,1,0,0
268,14,TRANSPORTE68,5,35540,51.0,3,1,1,0,1,0,0
266,14,TRANSPORTE53,6,36070,54.0,23,1,1,0,1,0,0
99,1,TRANSPORTE61,5,29870,54.0,39,1,0,0,1,0,0
109,14,TRANSPORTE53,6,31510,54.0,13,1,1,0,1,0,0
109,14,TRANSPORTE53,6,34650,54.0,13,1,1,0,1,0,0
227,14,TRANSPORTE54,5,22650,54.0,42,1,1,0,0,1,0
268,14,TRANSPORTE70,5,20780,54.0,3,1,1,0,1,0,0
268,14,TRANSPORTE70,5,20740,54.0,3,1,1,0,1,0,0
84,14,TRANSPORTE53,6,22010,54.0,23,1,1,0,1,0,0
106,8,TRANSPORTE84,9,34300,54.0,35,1,0,0,1,0,0
84,14,TRANSPORTE53,6,22000,54.0,23,1,1,0,1,0,0
268,14,TRANSPORTE19,5,20770,54.0,3,1,1,0,1,0,0
268,14,TRANSPORTE19,5,22450,54.0,3,1,1,0,1,0,0
84,14,TRANSPORTE63,6,21980,54.0,23,1,1,0,1,0,0
268,14,TRANSPORTE38,5,23020,54.0,3,1,1,0,1,0,0
99,1,TRANSPORTE38,5,30460,54.0,39,1,0,0,1,0,0
266,14,TRANSPORTE53,6,35750,54.0,23,1,1,0,1,0,0
266,14,TRANSPORTE63,6,27050,54.0,3,1,1,0,1,0,0
99,1,TRANSPORTE61,5,31380,54.0,39,1,0,0,1,0,0
266,14,TRANSPORTE53,6,19410,54.0,3,1,1,0,1,0,0
84,14,TRANSPORTE53,6,22030,54.0,23,1,1,0,1,0,0
260,14,TRANSPORTE68,5,12170,54.0,61,1,1,0,1,0,0
227,14,TRANSPORTE66,6,20620,54.0,42,1,1,0,0,1,0
84,14,TRANSPORTE53,6,22020,54.0,23,1,1,0,1,0,0
109,14,TRANSPORTE53,6,31270,54.0,13,1,1,0,1,0,0
268,14,TRANSPORTE16,5,22340,54.0,3,1,1,0,1,0,0
84,14,TRANSPORTE53,6,21990,54.0,23,1,1,0,1,0,0
84,14,TRANSPORTE53,6,35880,54.0,23,1,1,0,1,0,0
84,14,TRANSPORTE53,6,38050,54.0,23,1,1,0,1,0,0
84,14,TRANSPORTE63,6,22030,54.0,23,1,1,0,1,0,0
78,14,TRANSPORTE53,6,33850,54.0,3,1,1,0,1,0,0
96,14,TRANSPORTE53,6,30030,54.0,3,1,1,0,1,0,0
236,18,TRANSPORTE84,5,36140,54.0,60,1,0,0,0,1,0
84,14,TRANSPORTE53,6,38660,54.0,23,1,1,0,1,0,0
109,14,TRANSPORTE53,6,36170,54.0,13,1,1,0,1,0,0
236,18,TRANSPORTE63,5,31460,54.0,60,1,0,0,0,1,0
84,14,TRANSPORTE53,6,21880,54.0,23,1,1,0,1,0,0
84,14,TRANSPORTE53,6,21970,54.0,23,1,1,0,1,0,0
268,14,TRANSPORTE68,5,35450,54.0,3,1,1,0,1,0,0
137,14,TRANSPORTE66,6,33500,54.0,61,1,1,0,0,1,0
266,14,TRANSPORTE53,6,31340,54.0,3,1,1,0,1,0,0
109,14,TRANSPORTE53,6,20570,54.0,13,1,1,0,1,0,0
84,14,TRANSPORTE53,6,21900,54.0,23,1,1,0,1,0,0
84,14,TRANSPORTE53,6,22060,54.0,23,1,1,0,1,0,0
137,14,TRANSPORTE54,5,34040,54.0,61,1,1,0,0,1,0
78,14,TRANSPORTE53,6,29330,54.0,3,1,1,0,1,0,0
84,14,TRANSPORTE68,5,38690,54.0,23,1,1,0,1,0,0
84,14,TRANSPORTE68,5,38510,54.0,23,1,1,0,1,0,0
34,14,TRANSPORTE53,6,34700,54.0,13,1,1,0,1,0,0
84,14,TRANSPORTE53,6,21870,54.0,23,1,1,0,1,0,0
151,14,TRANSPORTE54,5,35750,54.0,3,1,1,0,0,1,0
266,14,TRANSPORTE53,6,22550,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE63,6,22860,54.0,3,1,1,0,1,0,0
28,14,TRANSPORTE45,5,23910,54.0,61,1,1,0,0,1,0
166,5,TRANSPORTE16,5,27540,51.0,52,1,0,0,0,1,0
163,14,TRANSPORTE53,6,24280,54.0,3,1,1,0,0,1,0
144,14,TRANSPORTE53,6,25190,54.0,3,1,1,0,0,1,0
137,14,TRANSPORTE66,6,35030,54.0,61,1,1,0,0,1,0
28,14,TRANSPORTE70,5,21980,54.0,61,1,1,0,0,1,0
268,14,TRANSPORTE22,5,36890,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE61,6,22680,54.0,3,1,1,0,1,0,0
144,14,TRANSPORTE53,6,32300,54.0,3,1,1,0,0,1,0
28,14,TRANSPORTE54,5,31220,54.0,61,1,1,0,0,1,0
268,14,TRANSPORTE70,4,22340,48.0,3,1,1,0,1,0,0
147,22,TRANSPORTE9,3,23080,46.5,1,1,0,0,1,0,0
93,14,TRANSPORTE53,6,21830,54.0,13,1,1,0,0,1,0
36,14,TRANSPORTE70,5,38400,54.0,13,1,1,0,0,1,0
144,14,TRANSPORTE7,6,33360,54.0,3,1,1,0,0,1,0
144,14,TRANSPORTE7,6,33280,54.0,3,1,1,0,0,1,0
147,22,TRANSPORTE9,3,21270,46.5,1,1,0,0,1,0,0
93,14,TRANSPORTE63,6,27010,54.0,13,1,1,0,0,1,0
268,14,TRANSPORTE22,5,36790,54.0,3,1,1,0,1,0,0
227,14,TRANSPORTE57,6,22070,54.0,42,1,1,0,0,1,0
111,14,TRANSPORTE53,6,22680,54.0,23,1,1,0,0,1,0
168,14,TRANSPORTE63,6,38070,54.0,3,1,1,0,0,1,0
111,14,TRANSPORTE53,6,22500,54.0,23,1,1,0,0,1,0
268,14,TRANSPORTE53,6,36970,54.0,3,1,1,0,1,0,0
56,5,TRANSPORTE74,5,31420,54.0,41,1,0,0,0,1,0
56,5,TRANSPORTE82,5,33110,54.0,41,1,0,0,0,1,0
268,14,TRANSPORTE68,5,32520,51.0,3,1,1,0,1,0,0
145,14,TRANSPORTE66,6,30210,54.0,61,1,1,0,0,1,0
78,14,TRANSPORTE68,5,38930,54.0,3,1,1,0,1,0,0
268,14,TRANSPORTE59,5,36820,54.0,3,1,1,0,1,0,0
36,14,TRANSPORTE63,6,36440,54.0,13,1,1,0,0,1,0
78,14,TRANSPORTE59,7,24880,54.0,3,1,1,0,1,0,0
56,5,TRANSPORTE71,7,38950,54.0,41,1,0,0,0,1,0
161,14,TRANSPORTE19,5,19450,54.0,55,1,1,0,1,0,0
166,5,TRANSPORTE47,5,28640,54.0,52,1,0,0,0,1,0
169,14,TRANSPORTE53,6,37700,54.0,3,1,1,0,0,1,0
268,14,TRANSPORTE53,6,32340,54.0,3,1,1,0,1,0,0
56,5,TRANSPORTE83,5,36420,54.0,41,1,0,0,0,1,0
56,5,TRANSPORTE85,5,38140,54.0,41,1,0,0,0,1,0
144,14,TRANSPORTE53,6,35580,54.0,3,1,1,0,0,1,0
84,14,TRANSPORTE53,6,38850,54.0,23,1,1,0,1,0,0
84,14,TRANSPORTE52,6,36790,54.0,23,1,1,0,1,0,0
204,14,TRANSPORTE16,5,31430,51.0,3,1,1,0,0,1,0
84,14,TRANSPORTE63,6,38830,54.0,23,1,1,0,1,0,0
227,14,TRANSPORTE53,6,19800,54.0,42,1,1,0,0,1,0
151,14,TRANSPORTE38,5,36690,54.0,3,1,1,0,0,1,0
137,14,TRANSPORTE53,6,21350,54.0,61,1,1,0,0,1,0
93,14,TRANSPORTE63,6,31980,54.0,13,1,1,0,0,1,0
103,14,TRANSPORTE63,6,30170,54.0,3,1,1,0,1,0,0
151,14,TRANSPORTE22,5,36210,54.0,3,1,1,0,0,1,0
137,14,TRANSPORTE66,11,38730,54.0,61,1,1,0,0,1,0
157,14,TRANSPORTE54,5,22680,54.0,49,1,1,0,0,1,0
204,14,TRANSPORTE54,5,35510,54.0,3,1,1,0,0,1,0
164,14,TRANSPORTE19,5,24400,54.0,23,1,1,0,0,1,0
260,14,TRANSPORTE68,7,27910,54.0,61,1,1,0,1,0,0
204,14,TRANSPORTE54,5,30340,54.0,3,1,1,0,0,1,0
137,14,TRANSPORTE57,6,39020,54.0,61,1,1,0,0,1,0
227,14,TRANSPORTE53,6,26000,54.0,42,1,1,0,0,1,0
266,14,TRANSPORTE53,6,22890,54.0,3,1,1,0,1,0,0
137,14,TRANSPORTE63,6,33550,54.0,61,1,1,0,0,1,0
268,14,TRANSPORTE53,6,26030,54.0,3,1,1,0,1,0,0
227,14,TRANSPORTE63,6,34490,54.0,42,1,1,0,0,1,0
204,14,TRANSPORTE70,4,26000,48.0,3,1,1,0,0,1,0
151,14,TRANSPORTE38,7,32500,54.0,3,1,1,0,0,1,0
145,14,TRANSPORTE66,6,32980,54.0,61,1,1,0,0,1,0
227,14,TRANSPORTE53,6,22250,54.0,42,1,1,0,0,1,0
151,14,TRANSPORTE19,5,28870,54.0,3,1,1,0,0,1,0
146,1,TRANSPORTE31,5,26820,54.0,39,1,0,0,1,0,0
227,14,TRANSPORTE53,6,33670,54.0,42,1,1,0,0,1,0
266,14,TRANSPORTE30,6,24230,54.0,3,1,1,0,1,0,0
151,14,TRANSPORTE22,5,39460,54.0,3,1,1,0,0,1,0
28,14,TRANSPORTE70,5,36920,54.0,61,1,1,0,0,1,0
151,14,TRANSPORTE70,5,35600,54.0,3,1,1,0,0,1,0
111,14,TRANSPORTE53,6,22700,54.0,23,1,1,0,0,1,0
227,14,TRANSPORTE30,6,25510,54.0,42,1,1,0,0,1,0
266,14,TRANSPORTE53,6,22950,54.0,3,1,1,0,1,0,0
163,14,TRANSPORTE53,6,24260,54.0,3,1,1,0,0,1,0
268,14,TRANSPORTE53,6,36960,54.0,3,1,1,0,1,0,0
268,14,TRANSPORTE53,6,36840,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE53,6,28710,54.0,3,1,1,0,1,0,0
28,14,TRANSPORTE54,5,35100,54.0,61,1,1,0,0,1,0
28,14,TRANSPORTE68,5,35170,54.0,61,1,1,0,0,1,0
28,14,TRANSPORTE59,5,34440,54.0,61,1,1,0,0,1,0
151,14,TRANSPORTE38,5,31060,54.0,3,1,1,0,0,1,0
28,14,TRANSPORTE54,5,36260,54.0,61,1,1,0,0,1,0
268,14,TRANSPORTE53,6,36400,54.0,3,1,1,0,1,0,0
151,14,TRANSPORTE59,7,31220,54.0,3,1,1,0,0,1,0
28,14,TRANSPORTE54,5,20740,54.0,61,1,1,0,0,1,0
93,14,TRANSPORTE63,6,30410,54.0,13,1,1,0,0,1,0
266,14,TRANSPORTE30,6,22600,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE30,6,23800,54.0,3,1,1,0,1,0,0
111,14,TRANSPORTE30,6,22900,54.0,23,1,1,0,0,1,0
111,14,TRANSPORTE53,6,22630,54.0,23,1,1,0,0,1,0
151,14,TRANSPORTE49,5,33660,54.0,3,1,1,0,0,1,0
147,22,TRANSPORTE9,3,23050,46.5,1,1,0,0,1,0,0
227,14,TRANSPORTE57,6,20280,54.0,42,1,1,0,0,1,0
28,14,TRANSPORTE38,5,36770,54.0,61,1,1,0,0,1,0
266,14,TRANSPORTE30,6,24200,54.0,3,1,1,0,1,0,0
111,14,TRANSPORTE53,6,22680,54.0,23,1,1,0,0,1,0
260,14,TRANSPORTE68,5,26650,54.0,61,1,1,0,1,0,0
28,14,TRANSPORTE54,5,35660,54.0,61,1,1,0,0,1,0
28,14,TRANSPORTE54,5,35880,54.0,61,1,1,0,0,1,0
78,14,TRANSPORTE53,6,24650,54.0,3,1,1,0,1,0,0
266,14,TRANSPORTE53,6,26900,54.0,3,1,1,0,1,0,0
78,14,TRANSPORTE53,6,24570,54.0,3,1,1,0,1,0,0
18,5,TRANSPORTE66,6,27270,54.0,7,1,0,0,1,0,0
18,5,TRANSPORTE52,11,38810,54.0,7,1,0,0,1,0,0
18,5,TRANSPORTE52,6,25980,54.0,7,1,0,0,1,0,0
18,5,TRANSPORTE52,6,26580,54.0,7,1,0,0,1,0,0
18,5,TRANSPORTE52,6,27020,54.0,7,1,0,0,1,0,0
268,14,TRANSPORTE70,5,20630,54.0,3,1,1,0,1,0,0
151,14,TRANSPORTE16,5,39020,54.0,3,1,1,0,0,1,0
266,14,TRANSPORTE7,6,24330,54.0,3,1,1,0,1,0,0
227,14,TRANSPORTE52,6,24430,54.0,42,1,1,0,0,1,0
147,22,TRANSPORTE9,3,24410,46.5,1,1,0,0,1,0,0
151,14,TRANSPORTE68,7,39480,54.0,3,1,1,0,0,1,0
151,14,TRANSPORTE22,5,30570,54.0,3,1,1,0,0,1,0
151,14,TRANSPORTE38,5,30290,54.0,3,1,1,0,0,1,0
151,14,TRANSPORTE59,5,38670,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE53,6,23460,54.0,49,1,1,0,0,1,0
28,14,TRANSPORTE59,5,35510,54.0,61,1,1,0,0,1,0
151,14,TRANSPORTE70,4,22440,48.0,3,1,1,0,0,1,0
157,14,TRANSPORTE53,6,23100,54.0,49,1,1,0,0,1,0
204,14,TRANSPORTE54,5,19850,54.0,3,1,1,0,0,1,0
28,14,TRANSPORTE66,5,33650,54.0,61,1,1,0,0,1,0
157,14,TRANSPORTE53,6,23600,54.0,49,1,1,0,0,1,0
